Vertex         ,Longitude (dd) ,Latitude (dd)  ,Z (Meters)     
3894,107.6642872,33.584607,0
3895,107.6642859,33.5845995,0
3896,107.6642659,33.5845495,0
3897,107.6642559,33.5844995,0
3898,107.6642359,33.5844595,0
3899,107.6642059,33.5844195,0
3900,107.6641859,33.5843895,0
3901,107.6641659,33.5843595,0
3902,107.6641259,33.5843395,0
3903,107.6640959,33.5843095,0
3904,107.6640059,33.5842495,0
3905,107.6639759,33.5842195,0
3906,107.6639559,33.5841995,0
3907,107.6638959,33.5841495,0
3908,107.6638459,33.5840895,0
3909,107.6638059,33.5840395,0
3910,107.6637759,33.5839895,0
3911,107.6637259,33.5839195,0
3912,107.6637059,33.5838695,0
3913,107.6636759,33.5838295,0
3914,107.6636659,33.5837795,0
3915,107.6636459,33.5837395,0
3916,107.6636459,33.5837095,0
3917,107.6636459,33.5836695,0
3918,107.6636459,33.5836395,0
3919,107.6636559,33.5836195,0
3920,107.6636659,33.5835995,0
3921,107.6636959,33.5835495,0
3922,107.6637359,33.5834995,0
3923,107.6637859,33.5834495,0
3924,107.6638159,33.5834195,0
3925,107.6638459,33.5833995,0
3926,107.6638759,33.5833695,0
3927,107.6639159,33.5833495,0
3928,107.6639959,33.5832995,0
3929,107.6641259,33.5832494,0
3930,107.6641759,33.5832294,0
3931,107.6642359,33.5832094,0
3932,107.6642959,33.5831994,0
3933,107.6644559,33.5831694,0
3934,107.6644959,33.5831594,0
3935,107.6645359,33.5831494,0
3936,107.6645759,33.5831394,0
3937,107.6646059,33.5831294,0
3938,107.6646359,33.5831094,0
3939,107.6646559,33.5830894,0
3940,107.6646859,33.5830694,0
3941,107.6647059,33.5830394,0
3942,107.6647159,33.5829994,0
3943,107.6647359,33.5829594,0
3944,107.6647459,33.5829194,0
3945,107.6647559,33.5828694,0
3946,107.6647759,33.5827194,0
3947,107.6647859,33.5826594,0
3948,107.6648159,33.5825194,0
3949,107.6648244,33.582401,0
3950,107.6643586,33.5821085,0
3951,107.6641132,33.5819853,0
3952,107.6638447,33.5819155,0
3953,107.6638331,33.5819125,0
3954,107.6631475,33.5818261,0
3955,107.6631156,33.5818221,0
3956,107.6628123,33.5816957,0
3957,107.6626209,33.5814903,0
3958,107.6623077,33.5808887,0
3959,107.6620749,33.5805828,0
3960,107.6614617,33.5799223,0
3961,107.6611419,33.5796264,0
3962,107.6608238,33.5793322,0
3963,107.660555,33.579169,0
3964,107.6601429,33.5789165,0
3965,107.6594144,33.5783577,0
3966,107.6591003,33.5780332,0
3967,107.6589296,33.5777102,0
3968,107.6589286,33.5777059,0
3969,107.6587414,33.5769279,0
3970,107.658476,33.5760842,0
3971,107.658423,33.575628,0
3972,107.658437,33.5754893,0
3973,107.6584715,33.575147,0
3974,107.6584873,33.5750949,0
3975,107.6585864,33.5747683,0
3976,107.6587573,33.5745033,0
3977,107.6590316,33.5742766,0
3978,107.6595133,33.5740342,0
3979,107.6597849,33.5739386,0
3980,107.6602836,33.573763,0
3981,107.6618453,33.5734545,0
3982,107.6623362,33.5732885,0
3983,107.6636417,33.572767,0
3984,107.6645218,33.5725452,0
3985,107.6653258,33.5724333,0
3986,107.6674983,33.5722287,0
3987,107.6676291,33.5722169,0
3988,107.6676725,33.5722091,0
3989,107.6681043,33.5721323,0
3990,107.6689212,33.5719141,0
3991,107.6692636,33.5718684,0
3992,107.6692982,33.5718699,0
3993,107.6694705,33.5718775,0
3994,107.669599,33.5719066,0
3995,107.6696609,33.5719207,0
3996,107.6704743,33.5722681,0
3997,107.6704936,33.5722695,0
3998,107.6708614,33.5722958,0
3999,107.6713728,33.5721879,0
4000,107.6715112,33.5721376,0
4001,107.6721739,33.5718934,0
4002,107.6726569,33.5716487,0
4003,107.6736377,33.5710282,0
4004,107.6744406,33.570576,0
4005,107.6748285,33.570367,0
4006,107.6751055,33.5702185,0
4007,107.677447,33.5689631,0
4008,107.6791787,33.5680829,0
4009,107.680716,33.5673827,0
4010,107.6808348,33.5673283,0
4011,107.6824011,33.5665643,0
4012,107.6830869,33.5661349,0
4013,107.6831056,33.5661183,0
4014,107.6830762,33.5660889,0
4015,107.6830262,33.5660389,0
4016,107.6829762,33.5659889,0
4017,107.6829637,33.5659805,0
4018,107.6829162,33.5659489,0
4019,107.6828562,33.5658989,0
4020,107.6827962,33.5658589,0
4021,107.6827362,33.5658189,0
4022,107.6826762,33.5657789,0
4023,107.6826062,33.5657389,0
4024,107.6824462,33.5656689,0
4025,107.6824062,33.5656489,0
4026,107.6823762,33.5656289,0
4027,107.6823162,33.5655889,0
4028,107.6822562,33.5655389,0
4029,107.6821862,33.5654789,0
4030,107.6821162,33.5654089,0
4031,107.6820962,33.5653889,0
4032,107.6820762,33.5653589,0
4033,107.6820062,33.5652589,0
4034,107.6819862,33.5652289,0
4035,107.6819562,33.5651989,0
4036,107.6819262,33.5651689,0
4037,107.6818762,33.5651289,0
4038,107.6818262,33.5650989,0
4039,107.6818162,33.5650889,0
4040,107.6817687,33.5650651,0
4041,107.6817362,33.5650489,0
4042,107.6816562,33.5649989,0
4043,107.6815962,33.5649789,0
4044,107.6815361,33.5649589,0
4045,107.6814661,33.5649289,0
4046,107.6813961,33.5649089,0
4047,107.6813161,33.5648889,0
4048,107.6812161,33.5648689,0
4049,107.6811061,33.5648589,0
4050,107.6809661,33.5648489,0
4051,107.6809061,33.5648389,0
4052,107.6807861,33.5648489,0
4053,107.6807361,33.5648489,0
4054,107.6806861,33.5648389,0
4055,107.6806461,33.5648289,0
4056,107.6805961,33.5648189,0
4057,107.6805361,33.5647989,0
4058,107.6804861,33.5647689,0
4059,107.6803761,33.5647089,0
4060,107.6802861,33.5646589,0
4061,107.6802161,33.5646189,0
4062,107.6801361,33.5645689,0
4063,107.6800761,33.5645189,0
4064,107.6800361,33.5644989,0
4065,107.6799961,33.5644689,0
4066,107.6798561,33.5643389,0
4067,107.6797961,33.5642789,0
4068,107.6797367,33.5642418,0
4069,107.6797161,33.5642289,0
4070,107.6796885,33.5642094,0
4071,107.6795461,33.5641089,0
4072,107.6794661,33.5640589,0
4073,107.6794161,33.5640189,0
4074,107.6792861,33.5639089,0
4075,107.6792461,33.5638789,0
4076,107.6792161,33.5638589,0
4077,107.6791861,33.5638389,0
4078,107.6791461,33.5638189,0
4079,107.6789961,33.5637489,0
4080,107.6789661,33.5637289,0
4081,107.6789361,33.5637089,0
4082,107.6788861,33.5636789,0
4083,107.6788361,33.5636289,0
4084,107.678786,33.5635789,0
4085,107.678696,33.5634889,0
4086,107.678696,33.5634789,0
4087,107.678646,33.5634289,0
4088,107.678536,33.5632788,0
4089,107.678496,33.5632388,0
4090,107.678466,33.5632088,0
4091,107.678406,33.5631688,0
4092,107.678296,33.5630888,0
4093,107.678256,33.5630588,0
4094,107.678166,33.5629888,0
4095,107.678116,33.5629488,0
4096,107.678086,33.5629188,0
4097,107.678026,33.5628388,0
4098,107.678016,33.5628188,0
4099,107.677996,33.5627988,0
4100,107.677966,33.5627788,0
4101,107.677926,33.5627488,0
4102,107.677766,33.5626688,0
4103,107.677596,33.5625788,0
4104,107.677556,33.5625488,0
4105,107.677516,33.5625288,0
4106,107.677426,33.5624688,0
4107,107.677376,33.5624288,0
4108,107.677336,33.5623988,0
4109,107.677306,33.5623588,0
4110,107.677276,33.5623188,0
4111,107.677256,33.5622688,0
4112,107.677236,33.5622188,0
4113,107.677206,33.5621188,0
4114,107.677196,33.5620688,0
4115,107.677186,33.5619788,0
4116,107.677176,33.5619388,0
4117,107.677166,33.5618988,0
4118,107.677156,33.5618688,0
4119,107.677126,33.5618288,0
4120,107.677086,33.5617888,0
4121,107.677036,33.5617488,0
4122,107.676966,33.5616988,0
4123,107.676896,33.5616588,0
4124,107.676806,33.5616088,0
4125,107.676726,33.5615688,0
4126,107.676646,33.5615388,0
4127,107.676556,33.5614988,0
4128,107.676456,33.5614688,0
4129,107.6763259,33.5614188,0
4130,107.6762359,33.5613888,0
4131,107.6761459,33.5613688,0
4132,107.6761259,33.5613688,0
4133,107.6760659,33.5613588,0
4134,107.6759759,33.5613488,0
4135,107.6758859,33.5613488,0
4136,107.6757959,33.5613588,0
4137,107.6757659,33.5613588,0
4138,107.6757059,33.5613688,0
4139,107.6756359,33.5613788,0
4140,107.6755559,33.5614088,0
4141,107.6754759,33.5614288,0
4142,107.6753259,33.5614888,0
4143,107.6752359,33.5615288,0
4144,107.6750359,33.5616188,0
4145,107.6749459,33.5616488,0
4146,107.6747359,33.5617289,0
4147,107.6746659,33.5617489,0
4148,107.6746059,33.5617589,0
4149,107.6745459,33.5617789,0
4150,107.6744859,33.5617889,0
4151,107.6744359,33.5617889,0
4152,107.6743859,33.5617989,0
4153,107.6743059,33.5617989,0
4154,107.6742159,33.5617889,0
4155,107.6741259,33.5617689,0
4156,107.6740159,33.5617489,0
4157,107.6739759,33.5617389,0
4158,107.6739259,33.5617189,0
4159,107.6738088,33.5616779,0
4160,107.6737259,33.5616489,0
4161,107.673711,33.5616414,0
4162,107.6736859,33.5616289,0
4163,107.673655,33.5616211,0
4164,107.6736459,33.5616189,0
4165,107.6735759,33.5616089,0
4166,107.6735059,33.5615989,0
4167,107.6734459,33.5615889,0
4168,107.6733859,33.5615789,0
4169,107.6733259,33.5615689,0
4170,107.6732759,33.5615689,0
4171,107.6732259,33.5615689,0
4172,107.6731759,33.5615789,0
4173,107.6731259,33.5615789,0
4174,107.6730859,33.5615889,0
4175,107.6730459,33.5615989,0
4176,107.6729959,33.5616089,0
4177,107.6728959,33.5616389,0
4178,107.6728958,33.5611189,0
4179,107.6728858,33.5609589,0
4180,107.6728558,33.5605988,0
4181,107.6728458,33.5604388,0
4182,107.6728458,33.5603488,0
4183,107.6728458,33.5602688,0
4184,107.6728558,33.5601888,0
4185,107.6728658,33.5601188,0
4186,107.6728758,33.5599888,0
4187,107.6728858,33.5599488,0
4188,107.6728958,33.5599088,0
4189,107.6729058,33.5598888,0
4190,107.6729158,33.5598588,0
4191,107.6729858,33.5597588,0
4192,107.6730058,33.5597288,0
4193,107.6730158,33.5597088,0
4194,107.6730358,33.5596488,0
4195,107.6730458,33.5595988,0
4196,107.6730558,33.5595388,0
4197,107.6730658,33.5594788,0
4198,107.6730958,33.5594988,0
4199,107.6731258,33.5595188,0
4200,107.6731558,33.5595388,0
4201,107.6731884,33.5595714,0
4202,107.6732158,33.5595988,0
4203,107.6732558,33.5596288,0
4204,107.6733458,33.5596888,0
4205,107.6734158,33.5597288,0
4206,107.6734758,33.5597588,0
4207,107.6734958,33.5597688,0
4208,107.6735258,33.5597788,0
4209,107.6735958,33.5597988,0
4210,107.6736658,33.5598088,0
4211,107.6737458,33.5598088,0
4212,107.6738159,33.5598088,0
4213,107.6738959,33.5597988,0
4214,107.6739759,33.5597788,0
4215,107.6740059,33.5597688,0
4216,107.6740459,33.5597588,0
4217,107.6740759,33.5597488,0
4218,107.6741059,33.5597288,0
4219,107.6741359,33.5597088,0
4220,107.6741659,33.5596888,0
4221,107.6741959,33.5596688,0
4222,107.6742259,33.5596388,0
4223,107.6742559,33.5596088,0
4224,107.6742759,33.5595688,0
4225,107.6742959,33.5595388,0
4226,107.6743159,33.5595088,0
4227,107.6743359,33.5594688,0
4228,107.6743459,33.5594288,0
4229,107.6743559,33.5593788,0
4230,107.6743759,33.5592788,0
4231,107.6743959,33.5591588,0
4232,107.6744059,33.5590088,0
4233,107.6744059,33.5589288,0
4234,107.6744159,33.5587588,0
4235,107.6744159,33.5586988,0
4236,107.6744259,33.5586188,0
4237,107.6744558,33.5584288,0
4238,107.6744659,33.5583788,0
4239,107.6744658,33.5583388,0
4240,107.6744658,33.5582788,0
4241,107.6744558,33.5581488,0
4242,107.6744558,33.5580988,0
4243,107.6744658,33.5580388,0
4244,107.6744758,33.5579788,0
4245,107.6744758,33.5579188,0
4246,107.6744958,33.5578588,0
4247,107.6745058,33.5577988,0
4248,107.6745158,33.5577388,0
4249,107.6745358,33.5576888,0
4250,107.6745558,33.5576288,0
4251,107.6745559,33.5576288,0
4252,107.6745578,33.557622,0
4253,107.6745155,33.557617,0
4254,107.6737064,33.5574475,0
4255,107.6733484,33.5574012,0
4256,107.6720037,33.557428,0
4257,107.6715876,33.5573615,0
4258,107.6715568,33.5573565,0
4259,107.6714513,33.5572754,0
4260,107.6713715,33.557151,0
4261,107.6713706,33.5570361,0
4262,107.6714613,33.556899,0
4263,107.6715676,33.5568025,0
4264,107.6717794,33.5566105,0
4265,107.6719981,33.5564593,0
4266,107.6734152,33.5556626,0
4267,107.6742974,33.5552373,0
4268,107.6752793,33.5547639,0
4269,107.6761226,33.5542522,0
4270,107.6766938,33.5539066,0
4271,107.6766658,33.5538787,0
4272,107.6766158,33.5538387,0
4273,107.6765658,33.5538087,0
4274,107.6765058,33.5537787,0
4275,107.6764758,33.5537587,0
4276,107.6764358,33.5537487,0
4277,107.6763858,33.5537387,0
4278,107.6763665,33.5537351,0
4279,107.6762758,33.5537187,0
4280,107.6762258,33.5537187,0
4281,107.6761758,33.5536987,0
4282,107.6761358,33.5536887,0
4283,107.6761058,33.5536687,0
4284,107.6760758,33.5536587,0
4285,107.6759758,33.5535787,0
4286,107.6759358,33.5535487,0
4287,107.6759058,33.5535287,0
4288,107.6758758,33.5535187,0
4289,107.6757558,33.5534787,0
4290,107.6757158,33.5534587,0
4291,107.6756758,33.5534387,0
4292,107.6756458,33.5534087,0
4293,107.6756258,33.5533887,0
4294,107.6756058,33.5533687,0
4295,107.6755258,33.5532687,0
4296,107.675523,33.5532602,0
4297,107.6755158,33.5532387,0
4298,107.6754958,33.5532287,0
4299,107.6754658,33.5531987,0
4300,107.6754458,33.5531787,0
4301,107.6754158,33.5531587,0
4302,107.6753858,33.5531387,0
4303,107.6753458,33.5531287,0
4304,107.6753158,33.5531087,0
4305,107.6752258,33.5530787,0
4306,107.6751458,33.5530587,0
4307,107.6750558,33.5530287,0
4308,107.6746858,33.5529587,0
4309,107.6746358,33.5529487,0
4310,107.6745758,33.5529387,0
4311,107.6745158,33.5529287,0
4312,107.6744458,33.5529287,0
4313,107.6743758,33.5529287,0
4314,107.6743058,33.5529287,0
4315,107.6742258,33.5529387,0
4316,107.6741358,33.5529487,0
4317,107.6739858,33.5529687,0
4318,107.6738058,33.5529987,0
4319,107.6736257,33.5530387,0
4320,107.6732157,33.5531287,0
4321,107.6730257,33.5531687,0
4322,107.6729257,33.5531787,0
4323,107.6728357,33.5531887,0
4324,107.6727557,33.5531987,0
4325,107.6726857,33.5531987,0
4326,107.6726057,33.5531987,0
4327,107.6725757,33.5531987,0
4328,107.6725357,33.5531887,0
4329,107.6725057,33.5531887,0
4330,107.6724757,33.5531787,0
4331,107.6724557,33.5531687,0
4332,107.6724257,33.5531587,0
4333,107.6724057,33.5531487,0
4334,107.6723857,33.5531287,0
4335,107.6723757,33.5531187,0
4336,107.6723557,33.5530987,0
4337,107.6723457,33.5530787,0
4338,107.6723357,33.5530587,0
4339,107.6723357,33.5530287,0
4340,107.6723257,33.5530087,0
4341,107.6723057,33.5528987,0
4342,107.6723057,33.5528287,0
4343,107.6722957,33.5527687,0
4344,107.6723057,33.5527187,0
4345,107.6723057,33.5526787,0
4346,107.6723157,33.5526587,0
4347,107.6723257,33.5526387,0
4348,107.6723357,33.5526287,0
4349,107.6723457,33.5526187,0
4350,107.6723557,33.5526087,0
4351,107.6723757,33.5525987,0
4352,107.6723957,33.5525887,0
4353,107.6724357,33.5525887,0
4354,107.6724657,33.5525887,0
4355,107.6725557,33.5525987,0
4356,107.6725957,33.5525987,0
4357,107.6727657,33.5525787,0
4358,107.6728357,33.5525787,0
4359,107.6729157,33.5525687,0
4360,107.6729957,33.5525487,0
4361,107.6731957,33.5524987,0
4362,107.6732757,33.5524887,0
4363,107.6733257,33.5524787,0
4364,107.6733857,33.5524787,0
4365,107.6734457,33.5524887,0
4366,107.6735957,33.5525087,0
4367,107.6736457,33.5525087,0
4368,107.6736857,33.5525087,0
4369,107.6737257,33.5525087,0
4370,107.6737557,33.5524987,0
4371,107.6737957,33.5524887,0
4372,107.6738157,33.5524687,0
4373,107.6738457,33.5524587,0
4374,107.6738757,33.5524286,0
4375,107.6738957,33.5524086,0
4376,107.6739257,33.5523786,0
4377,107.6739457,33.5523586,0
4378,107.6739557,33.5523286,0
4379,107.6739757,33.5523086,0
4380,107.6739857,33.5522786,0
4381,107.6739957,33.5522486,0
4382,107.6739957,33.5522186,0
4383,107.6739957,33.5521786,0
4384,107.6739857,33.5521386,0
4385,107.6739757,33.5520986,0
4386,107.6739657,33.5520586,0
4387,107.6739457,33.5520086,0
4388,107.6739157,33.5519686,0
4389,107.6738957,33.5519386,0
4390,107.6738257,33.5518686,0
4391,107.6737957,33.5518286,0
4392,107.6737857,33.5517986,0
4393,107.6737657,33.5517686,0
4394,107.6737575,33.5517357,0
4395,107.6737557,33.5517286,0
4396,107.6737457,33.5516986,0
4397,107.6737257,33.5516086,0
4398,107.6737057,33.5514986,0
4399,107.6736957,33.5514486,0
4400,107.6736957,33.5513886,0
4401,107.6736957,33.5513286,0
4402,107.6736957,33.5512586,0
4403,107.6737057,33.5511686,0
4404,107.6737157,33.5510486,0
4405,107.6737357,33.5509286,0
4406,107.6737657,33.5507786,0
4407,107.6738057,33.5506286,0
4408,107.6738457,33.5504686,0
4409,107.6739057,33.5502886,0
4410,107.6739157,33.5502486,0
4411,107.6739257,33.5502086,0
4412,107.6739257,33.5501486,0
4413,107.6739357,33.5500286,0
4414,107.6739457,33.5499686,0
4415,107.6739557,33.5499186,0
4416,107.6740057,33.5497986,0
4417,107.6740157,33.5497486,0
4418,107.6740257,33.5496986,0
4419,107.6740357,33.5496586,0
4420,107.6740357,33.5496086,0
4421,107.6740257,33.5495586,0
4422,107.6741557,33.5495386,0
4423,107.6742757,33.5495286,0
4424,107.6743957,33.5495086,0
4425,107.6744757,33.5494986,0
4426,107.6745157,33.5494886,0
4427,107.6746757,33.5494586,0
4428,107.6750357,33.5493886,0
4429,107.6751157,33.5493686,0
4430,107.6751957,33.5493486,0
4431,107.6752757,33.5493386,0
4432,107.6753857,33.5492986,0
4433,107.6757358,33.5491986,0
4434,107.6756757,33.5491286,0
4435,107.6756057,33.5490486,0
4436,107.6755357,33.5489786,0
4437,107.6754657,33.5489086,0
4438,107.6753857,33.5488486,0
4439,107.6753057,33.5487886,0
4440,107.6752257,33.5487286,0
4441,107.6751357,33.5486786,0
4442,107.6751057,33.5486586,0
4443,107.6750557,33.5486386,0
4444,107.6749157,33.5485786,0
4445,107.6748757,33.5485586,0
4446,107.6748257,33.5485386,0
4447,107.6748108,33.5485311,0
4448,107.6747857,33.5485186,0
4449,107.6747522,33.5484962,0
4450,107.6747257,33.5484786,0
4451,107.6746657,33.5484286,0
4452,107.6746157,33.5483886,0
4453,107.6745657,33.5483386,0
4454,107.6745257,33.5482986,0
4455,107.6744857,33.5482585,0
4456,107.6744557,33.5482085,0
4457,107.6744357,33.5481685,0
4458,107.6744257,33.5481285,0
4459,107.6744157,33.5480785,0
4460,107.6744157,33.5480285,0
4461,107.6744057,33.5478985,0
4462,107.6744057,33.5478685,0
4463,107.6743957,33.5478385,0
4464,107.6743757,33.5477685,0
4465,107.6743257,33.5475985,0
4466,107.6743157,33.5475685,0
4467,107.6743057,33.5475285,0
4468,107.6742957,33.5474985,0
4469,107.6742957,33.5474585,0
4470,107.6743057,33.5473385,0
4471,107.6743057,33.5472985,0
4472,107.6743057,33.5472485,0
4473,107.6742957,33.5472185,0
4474,107.6742857,33.5471985,0
4475,107.6742757,33.5471785,0
4476,107.6742657,33.5471585,0
4477,107.6742457,33.5471385,0
4478,107.6742257,33.5471185,0
4479,107.6742057,33.5470985,0
4480,107.6741757,33.5470785,0
4481,107.6741457,33.5470585,0
4482,107.6740957,33.5470385,0
4483,107.6740357,33.5470085,0
4484,107.6739657,33.5469785,0
4485,107.6739131,33.5469575,0
4486,107.6738657,33.5469385,0
4487,107.6739057,33.5468485,0
4488,107.6739457,33.5467685,0
4489,107.6739957,33.5466985,0
4490,107.6740357,33.5466285,0
4491,107.6740757,33.5465685,0
4492,107.6741257,33.5465085,0
4493,107.6741757,33.5464585,0
4494,107.6742257,33.5464185,0
4495,107.6742657,33.5463885,0
4496,107.6743157,33.5463585,0
4497,107.6743757,33.5463385,0
4498,107.6744257,33.5463185,0
4499,107.6744757,33.5463085,0
4500,107.6745257,33.5463085,0
4501,107.6745857,33.5463185,0
4502,107.6746357,33.5463285,0
4503,107.6746857,33.5463485,0
4504,107.6747357,33.5463685,0
4505,107.6748057,33.5463985,0
4506,107.6748657,33.5464385,0
4507,107.6749057,33.5464685,0
4508,107.6749457,33.5464985,0
4509,107.6749757,33.5465385,0
4510,107.6750057,33.5465785,0
4511,107.6750357,33.5466185,0
4512,107.6750657,33.5466685,0
4513,107.6751557,33.5468585,0
4514,107.6752057,33.5469385,0
4515,107.6752257,33.5469785,0
4516,107.6752557,33.5470185,0
4517,107.6752857,33.5470485,0
4518,107.6753157,33.5470785,0
4519,107.6753657,33.5471185,0
4520,107.6754257,33.5471585,0
